%energy,cross section
93.24441,6.17575
93.26934,6.10709
93.28833,6.02031
93.31001,5.88842
93.33601,5.69262
93.41187,5.03059
93.43354,4.8619
93.45522,4.72296
93.47147,4.64544
93.48773,4.59684
93.50236,4.58282
93.51699,4.60222
93.52674,4.63661
93.53649,4.69052
93.54624,4.76623
93.556,4.86637
93.56575,4.99392
93.57659,5.17197
93.58471,5.33367
93.59284,5.52235
93.60097,5.74083
93.6091,5.99225
93.61641,6.24956
93.62373,6.53911
93.63104,6.86392
93.63836,7.2272
93.64567,7.63247
93.65353,8.11878
93.66165,8.68267
93.66978,9.3142
93.67791,10.01966
93.68604,10.80564
93.69146,11.37779
93.6985,12.18326
93.70554,13.06287
93.71259,14.0216
93.71963,15.0645
93.72776,16.37916
93.73589,17.82057
93.74374,19.34183
93.75106,20.87733
93.75837,22.53331
93.76623,24.45201
93.77436,26.5957
93.78248,28.90672
93.79061,31.39026
93.79874,34.05037
93.807,36.93896
93.81553,40.11898
93.82407,43.49909
93.83369,47.54585
93.84385,52.08745
93.854,56.89173
93.86755,63.6768
93.88448,72.68853
93.90141,82.15374
93.94694,108.30377
93.96892,120.23426
93.9848,128.10587
94.00069,135.08984
94.01658,140.97575
94.02717,144.19732
94.03777,146.80229
94.04836,148.75298
94.06107,150.19074
94.07272,150.61924
94.08596,150.06409
94.10026,148.23575
94.11085,146.08657
94.12144,143.29556
94.13203,139.90347
94.14792,133.79658
94.16381,126.63954
94.18235,117.2501
94.20331,105.72073
94.24924,79.49949
94.26805,69.23294
94.28216,61.94862
94.29627,55.10575
94.30568,50.81717
94.31508,46.76138
94.32449,42.94644
94.3339,39.37711
94.3433,36.0551
94.35271,32.97941
94.36211,30.14661
94.37058,27.80027
94.3781,25.87188
94.38657,23.87378
94.39504,22.05046
94.40322,20.44701
94.41008,19.21696
94.41714,18.05795
94.42513,16.86666
94.43313,15.79837
94.44018,14.9522
94.44724,14.19132
94.45429,13.51092
94.46135,12.90628
94.4684,12.37279
94.47546,11.90594
94.48251,11.50142
94.48957,11.15503
94.49662,10.86272
94.50603,10.55044
94.51543,10.31865
94.52578,10.14677
94.53471,10.06062
94.546,10.02401
94.55776,10.05952
94.57037,10.16673
94.57827,10.26397
94.59613,10.54823
94.62292,11.07451
94.65864,11.78823
94.67651,12.08528
94.69347,12.30147
94.7091,12.42971
94.72562,12.48074
94.74058,12.44606
94.7542,12.34536
94.76581,12.20745
94.78188,11.9396
94.79528,11.65191
94.80867,11.31066
94.82653,10.78284
94.84439,10.18725
94.87118,9.20764
94.91941,7.36997
94.93739,6.71546
94.95385,6.15021
94.97032,5.62509
94.98229,5.27162
94.99526,4.91769
95.00823,4.59503
95.0212,4.3041
95.03199,4.0861
95.04492,3.8533
95.05785,3.65033
95.0679,3.51222
95.07939,3.37448
95.09088,3.25697
95.10238,3.15833
95.11387,3.07713
95.12536,3.01193
95.13685,2.96127
95.14834,2.92373
95.16557,2.88897
95.18281,2.8761
95.18856,2.87594
95.20005,2.88096
95.22303,2.90856
95.25348,2.97019
95.34228,3.19801
95.38169,3.2833
95.41408,3.336
95.44887,3.37162
95.48162,3.38305
95.51269,3.37257
95.54484,3.33889
95.57843,3.27871
95.61442,3.18727
95.648,3.07989
95.69119,2.91865
95.77756,2.57384
95.81115,2.45489
95.83514,2.38214
95.85913,2.32251
95.88313,2.27825
95.90495,2.25277
95.9246,2.24263
95.93443,2.2422
95.95408,2.2506
95.97374,2.27098
96.00047,2.31631
96.02338,2.36889
96.06156,2.47575
96.11502,2.63506
96.14309,2.70773
96.16657,2.75663
96.19024,2.79228
96.21769,2.815
96.23676,2.81912
96.26609,2.80875
96.29542,2.78214
96.34939,2.70937
96.44501,2.57456
96.51421,2.47825
96.5564,2.40233
96.58115,2.34718
96.60421,2.28763
96.63234,2.20422
96.6689,2.07979
96.71109,1.91993
96.7814,1.6431
96.80953,1.53825
96.83765,1.44072
96.86578,1.35226
96.8939,1.27393
96.915,1.22209
96.93609,1.17619
96.95718,1.13608
96.97828,1.10155
96.99937,1.07229
97.02047,1.04801
97.04859,1.02279
97.07672,1.00512
97.10484,0.99438
97.13508,0.98998
97.13771,0.98993
97.16672,0.99289
97.19836,1.00326
97.22683,1.01899
97.25373,1.0396
97.28062,1.06616
97.30752,1.09918
97.33441,1.13938
97.36113,1.1874
97.3875,1.24391
97.40508,1.28739
97.42266,1.33619
97.44023,1.39102
97.45781,1.45272
97.47539,1.52231
97.49297,1.60101
97.51055,1.69028
97.52812,1.79187
97.54131,1.87739
97.55449,1.972
97.56768,2.07686
97.58086,2.19325
97.59404,2.3226
97.60723,2.46649
97.62041,2.62667
97.63359,2.80502
97.6465,2.99913
97.6594,3.21463
97.6723,3.45362
97.68521,3.71829
97.69811,4.01083
97.71101,4.33341
97.72392,4.6881
97.73682,5.07681
97.74661,5.39561
97.7613,5.91364
97.776,6.48067
97.79069,7.09726
97.80538,7.76289
97.82164,8.55454
97.84103,9.56824
97.86042,10.64625
97.89039,12.39864
97.92957,14.71806
97.95308,16.03517
97.96875,16.84719
97.98442,17.58665
98.00009,18.23758
98.01576,18.78547
98.03065,19.19916
98.04788,19.53685
98.05899,19.66995
98.07469,19.74185
98.09053,19.67576
98.10722,19.45815
98.1255,19.05402
98.14378,18.49056
98.1584,17.93769
98.17302,17.30628
98.19496,16.23921
98.21933,14.93269
98.28635,11.14581
98.31072,9.84156
98.329,8.92325
98.34727,8.0661
98.35946,7.53146
98.37164,7.0274
98.38755,6.41621
98.40226,5.8975
98.41697,5.42284
98.42829,5.08681
98.4396,4.77504
98.45092,4.4865
98.46223,4.22007
98.47355,3.97459
98.48486,3.74884
98.49618,3.54162
98.50749,3.3517
98.51881,3.17789
98.53012,3.01904
98.54521,2.82858
98.5603,2.66023
98.57538,2.51166
98.59047,2.38074
98.60556,2.2655
98.62064,2.16416
98.63573,2.07511
98.65082,1.99689
98.6659,1.92816
98.68853,1.84032
98.71116,1.76765
98.73681,1.6998
98.7617,1.64529
98.78509,1.60171
98.82642,1.53698
98.86957,1.47987
98.91332,1.42924
98.95406,1.38942
98.98423,1.36669
99.0144,1.35233
99.03704,1.3487
99.05966,1.35255
99.08079,1.36395
99.09889,1.38039
99.12152,1.41036
99.14415,1.45138
99.15924,1.48503
99.1818,1.54472
99.20436,1.61517
99.22708,1.69594
99.25991,1.82645
99.33565,2.14779
99.36217,2.24861
99.38173,2.31321
99.4032,2.37149
99.42024,2.40677
99.43918,2.43319
99.45811,2.44525
99.46443,2.44598
99.48576,2.43619
99.50293,2.41479
99.51997,2.3822
99.5408,2.32828
99.56037,2.26528
99.58562,2.16987
99.62349,2.00771
99.67399,1.78508
99.69924,1.68313
99.71618,1.62169
99.73311,1.56751
99.75005,1.52202
99.76698,1.48674
99.78242,1.46483
99.79786,1.45413
99.80301,1.45331
99.8133,1.45618
99.8236,1.46549
99.83389,1.48184
99.84419,1.50589
99.85345,1.53469
99.86323,1.57309
99.87301,1.62041
99.88279,1.67742
99.89257,1.74493
99.90235,1.8238
99.91213,1.91495
99.92191,2.0193
99.93169,2.13782
99.94198,2.27896
99.95228,2.43799
99.96257,2.61603
99.97286,2.81411
99.98316,3.0332
99.99345,3.27413
100.00375,3.53762
100.01404,3.82413
100.02434,4.13403
100.03463,4.46727
100.04492,4.82365
100.05522,5.20255
100.06912,5.7482
100.08301,6.32977
100.09887,7.03106
100.12439,8.22198
100.16228,10.02902
100.18698,11.1459
100.20551,11.90608
100.22095,12.46728
100.23485,12.90363
100.24875,13.26528
100.2611,13.51784
100.27546,13.72402
100.28998,13.83285
100.2977,13.84899
100.31223,13.80088
100.32424,13.68497
100.33659,13.49656
100.35031,13.20981
100.36575,12.79846
100.38234,12.26589
100.40178,11.54563
100.4258,10.55901
100.47155,8.59985
100.4887,7.9065
100.50586,7.26663
100.52087,6.76405
100.53159,6.44382
100.54232,6.1597
100.55304,5.91482
100.56376,5.712
100.57448,5.55388
100.5842,5.45116
100.59392,5.38889
100.60365,5.36865
100.61094,5.38196
100.61978,5.43183
100.6294,5.52917
100.63901,5.67258
100.64863,5.86321
100.65825,6.102
100.66787,6.38983
100.67748,6.72734
100.6871,7.11503
100.69672,7.55302
100.70633,8.04126
100.71595,8.57921
100.72514,9.13882
100.73432,9.74193
100.74351,10.38712
100.75728,11.42939
100.77106,12.55331
100.78484,13.74806
100.80618,15.70665
100.85609,20.44887
100.87738,22.34833
100.89693,23.91877
100.91368,25.08148
100.92625,25.81848
100.93741,26.36376
100.95138,26.88721
100.96569,27.22938
100.97818,27.36034
100.98296,27.36834
100.99553,27.27797
101.00861,27.01408
101.01993,26.65014
101.03175,26.14212
101.04401,25.48606
101.05663,24.68448
101.07347,23.44221
101.09217,21.87326
101.11368,19.89524
101.16699,14.73189
101.18382,13.16326
101.20066,11.67442
101.21328,10.62275
101.22591,9.6341
101.23854,8.71294
101.25116,7.86226
101.25864,7.3919
101.26799,6.83937
101.27735,6.32608
101.2867,5.85134
101.29605,5.41436
101.3054,5.01395
101.31476,4.6489
101.32411,4.31772
101.33346,4.01892
101.34094,3.80205
101.34843,3.60405
101.35591,3.42405
101.36339,3.26123
101.37087,3.11475
101.37835,2.98384
101.38584,2.86771
101.39332,2.76564
101.4008,2.67689
101.40828,2.60085
101.41576,2.53686
101.42324,2.48437
101.43073,2.44282
101.43821,2.41173
101.44569,2.39064
101.45656,2.37698
101.45995,2.37667
101.47012,2.38661
101.48029,2.41222
101.49047,2.45283
101.50064,2.50781
101.51081,2.57661
101.52098,2.65872
101.53115,2.75364
101.54132,2.86084
101.55488,3.02196
101.56634,3.17335
101.58036,3.37628
101.59439,3.59663
101.60842,3.83201
101.62713,4.1644
101.68885,5.31128
101.70629,5.61527
101.72374,5.89439
101.73898,6.11133
101.75422,6.29757
101.76729,6.42929
101.78036,6.53263
101.79288,6.60325
101.8054,6.64481
101.81585,6.65675
101.82925,6.64157
101.84106,6.60005
101.85576,6.51271
101.86964,6.39577
101.88271,6.25747
101.89687,6.07987
101.91211,5.86062
101.93001,5.57319
101.95056,5.21447
102.00547,4.20809
102.02705,3.83121
102.04713,3.50476
102.06052,3.30341
102.07391,3.11671
102.0873,2.94554
102.10069,2.79053
102.11408,2.65191
102.12747,2.5297
102.13863,2.44022
102.14979,2.36177
102.16095,2.29405
102.17211,2.23673
102.18699,2.17585
102.20186,2.13195
102.21674,2.10417
102.23162,2.09175
102.23638,2.09091
102.25066,2.09729
102.26495,2.11675
102.27655,2.1421
102.29024,2.18303
102.30392,2.23613
102.31761,2.30189
102.3313,2.38102
102.34498,2.47454
102.35872,2.58418
102.37251,2.71178
102.38629,2.85897
102.40008,3.02814
102.41042,3.17113
102.42076,3.32938
102.4311,3.50437
102.44144,3.69769
102.45178,3.9111
102.46212,4.14641
102.47315,4.42388
102.48418,4.73112
102.49521,5.07084
102.50624,5.44579
102.51727,5.85887
102.5283,6.31291
102.53933,6.8108
102.55036,7.35525
102.56023,7.88413
102.57009,8.45413
102.57996,9.06688
102.58983,9.72361
102.60072,10.50041
102.6116,11.33286
102.62249,12.22143
102.637,13.49274
102.64788,14.50944
102.66239,15.94555
102.67691,17.46609
102.69868,19.88109
102.72915,23.44254
102.76181,27.29702
102.78067,29.43526
102.79736,31.21294
102.81188,32.63803
102.8263,33.91611
102.84065,35.02579
102.85556,35.98684
102.87103,36.75616
102.88527,37.24424
102.89825,37.49901
102.90955,37.57049
102.9262,37.4225
102.94201,37.01083
102.95556,36.45979
102.97306,35.50158
102.99,34.34407
103.00751,32.95559
103.03461,30.54339
103.07978,26.34123
103.09559,24.97005
103.1114,23.71593
103.12721,22.61503
103.13906,21.90971
103.15293,21.23374
103.16285,20.85801
103.17277,20.57817
103.18269,20.39882
103.19261,20.32369
103.20252,20.3557
103.21244,20.49687
103.22236,20.74828
103.23124,21.06712
103.24012,21.47388
103.25344,22.24612
103.26676,23.20638
103.28008,24.34428
103.2934,25.64561
103.30569,26.97713
103.32414,29.17096
103.34258,31.54127
103.39312,38.29479
103.41361,40.83058
103.43206,42.85753
103.44804,44.35025
103.4632,45.49336
103.47782,46.31011
103.49158,46.80105
103.50659,47.01295
103.50902,47.01473
103.51938,46.91988
103.53264,46.55669
103.54439,46.01262
103.5607,44.92471
103.57636,43.542
103.59202,41.86319
103.61029,39.58601
103.63204,36.52792
103.65468,33.08135
103.7,25.96283
103.71829,23.19604
103.73292,21.08341
103.74572,19.32621
103.75852,17.66578
103.77133,16.10952
103.78413,14.66296
103.79266,13.76088
103.80485,12.55889
103.814,11.7241
103.82314,10.94564
103.83229,10.22218
103.84143,9.55224
103.85058,8.93369
103.85972,8.36468
103.86886,7.84281
103.87801,7.3657
103.88715,6.93078
103.89569,6.56069
103.90392,6.23453
103.91215,5.93671
103.92312,5.58037
103.93409,5.26675
103.94507,4.99165
103.95604,4.7512
103.96701,4.54161
103.97798,4.35944
103.98774,4.21786
103.99963,4.06801
104.01151,3.93983
104.0234,3.83008
104.04123,3.6938
104.05906,3.58406
104.08284,3.46683
104.10722,3.36836
104.19501,3.05846
104.23768,2.89232
104.32912,2.51154
104.3657,2.37424
104.39009,2.29528
104.41447,2.22946
104.43886,2.17902
104.45715,2.15247
104.47543,2.13642
104.49296,2.13156
104.50591,2.13495
104.52664,2.15348
104.54219,2.17858
104.55773,2.21395
104.57493,2.26586
104.58859,2.31738
104.60225,2.37867
104.61591,2.45048
104.62956,2.53362
104.64322,2.62901
104.65688,2.73768
104.67054,2.86076
104.68327,2.98946
104.69506,3.12173
104.70684,3.26747
104.71863,3.42761
104.73042,3.60311
104.74221,3.79495
104.75399,4.0041
104.76578,4.2315
104.77729,4.47198
104.78852,4.72495
104.80535,5.13978
104.82219,5.59856
104.83903,6.1023
104.85587,6.65113
104.87047,7.16251
104.88843,7.83524
104.90639,8.55162
104.93333,9.69353
105.00294,12.7881
105.02539,13.73357
105.04953,14.66145
105.06889,15.31398
105.08826,15.86459
105.1051,16.24831
105.12194,16.53481
105.13743,16.70753
105.15337,16.79164
105.16052,16.79832
105.17483,16.75454
105.19321,16.58952
105.21005,16.33704
105.2269,15.9965
105.24562,15.52766
105.26434,14.98003
105.2893,14.15895
105.37041,11.26356
105.39662,10.39219
105.42002,9.6758
105.44342,9.02404
105.46713,8.42929
105.49146,7.88253
105.51146,7.47559
105.53761,6.9924
105.56708,6.50312
105.5918,6.13226
105.61451,5.82295
105.63455,5.57792
105.65459,5.36382
105.67463,5.18692
105.69149,5.07243
105.70677,5.00026
105.72205,4.962
105.7315,4.95694
105.74568,4.97819
105.75985,5.03633
105.77209,5.11796
105.78433,5.22995
105.79657,5.37315
105.80881,5.54801
105.82105,5.75461
105.83329,5.99252
105.84553,6.26085
105.85776,6.55813
105.871,6.90984
105.89084,7.48917
105.91069,8.1177
105.97288,10.19144
105.9914,10.76583
106.00794,11.2324
106.0225,11.5956
106.03705,11.90553
106.05161,12.15471
106.06781,12.3532
106.08121,12.45002
106.09461,12.48345
106.11135,12.43473
106.12736,12.29486
106.13993,12.12325
106.15283,11.89357
106.16606,11.6056
106.17995,11.25153
106.19451,10.83089
106.21104,10.30169
106.22957,9.65987
106.26847,8.22381
106.295,7.24298
106.31248,6.62094
106.32995,6.02973
106.34743,5.47675
106.36289,5.02373
106.37633,4.65932
106.38978,4.32329
106.40322,4.01586
106.41666,3.73677
106.43011,3.48529
106.44355,3.2604
106.45699,3.06077
106.47044,2.88488
106.48388,2.73109
106.49732,2.5977
106.51077,2.48299
106.52421,2.38525
106.53766,2.30286
106.5511,2.23426
106.56454,2.17799
106.57698,2.13575
106.59412,2.09118
106.61126,2.06038
106.6284,2.04138
106.65125,2.03154
106.65411,2.03141
106.67411,2.03647
106.69696,2.0536
106.71982,2.08099
106.7541,2.13828
106.78838,2.2125
106.82266,2.30259
106.84551,2.37187
106.87563,2.47613
106.89768,2.56371
106.91972,2.66324
106.94177,2.77793
106.96382,2.91224
106.98197,3.04189
107.00012,3.19368
107.01373,3.32568
107.02734,3.47675
107.04095,3.65083
107.05456,3.85265
107.06364,4.00542
107.07271,4.17499
107.08179,4.36364
107.09086,4.57382
107.09993,4.80835
107.10901,5.07032
107.11808,5.36331
107.12716,5.69104
107.13623,6.05783
107.14531,6.4683
107.15438,6.92763
107.16346,7.44133
107.17253,8.0155
107.18161,8.65649
107.19068,9.37151
107.19975,10.16771
107.20883,11.05311
107.2179,12.03588
107.22698,13.12471
107.23605,14.32829
107.24513,15.65583
107.2542,17.11625
107.26328,18.7194
107.27235,20.47373
107.28142,22.38842
107.2905,24.47169
107.29957,26.73175
107.30663,28.61627
107.3147,30.91009
107.32276,33.35672
107.33083,35.95916
107.3389,38.71959
107.35099,43.15821
107.36309,47.95327
107.37385,52.50827
107.38729,58.57311
107.40074,65.0205
107.41754,73.55018
107.43703,83.95593
107.48812,112.05052
107.50963,123.23052
107.5282,132.04258
107.54356,138.52242
107.55635,143.2328
107.57236,148.12112
107.58411,150.92221
107.59586,153.00988
107.60937,154.48879
107.62305,154.95452
107.63521,154.49075
107.6499,152.84598
107.66399,150.19149
107.67809,146.54901
107.69454,141.16683
107.7104,134.97132
107.72743,127.41733
107.74689,117.9387
107.7796,100.90558
107.80835,85.87586
107.82923,75.4731
107.84315,68.93176
107.85707,62.77461
107.86986,57.48981
107.88153,53.0015
107.8932,48.83909
107.90487,45.00472
107.91683,41.41237
107.92639,38.77721
107.93672,36.16129
107.94705,33.77313
107.95815,31.44748
107.96963,29.28406
107.9811,27.34699
107.99143,25.77882
108.00176,24.36078
108.01401,22.85272
108.02472,21.66808
108.03773,20.37487
108.05165,19.13877
108.06661,17.94922
108.08211,16.83576
108.09741,15.82654
108.1196,14.47891
108.14026,13.31122
108.16322,12.08411
108.18618,10.91875
108.20856,9.84194
108.22979,8.88156
108.24395,8.27919
108.25811,7.71079
108.27245,7.17235
108.2868,6.6748
108.30115,6.22065
108.3155,5.81214
108.32626,5.53679
108.33702,5.28888
108.34778,5.06899
108.35854,4.87774
108.3693,4.71569
108.38149,4.56816
108.3901,4.48764
108.39871,4.42712
108.40732,4.38706
108.41808,4.36655
108.42023,4.36648
108.42884,4.37997
108.43745,4.41603
108.44572,4.47262
108.45365,4.5478
108.46157,4.64418
108.4695,4.76255
108.47743,4.90374
108.48536,5.06864
108.49329,5.25814
108.50121,5.47321
108.50914,5.71484
108.51707,5.984
108.525,6.28168
108.53292,6.60882
108.54085,6.96639
108.54878,7.35526
108.55671,7.77622
108.56463,8.22998
108.57321,8.75845
108.58243,9.3711
108.59165,10.03012
108.60087,10.73558
108.6101,11.48724
108.62393,12.69961
108.63776,14.00988
108.65369,15.63054
108.67255,17.68359
108.69518,20.29091
108.74297,25.93992
108.76309,28.19094
108.78187,30.11815
108.7993,31.69843
108.8154,32.93443
108.8315,33.92173
108.84357,34.48196
108.8553,34.86864
108.86972,35.12183
108.8769,35.15484
108.88915,35.06761
108.90366,34.73215
108.91793,34.16468
108.93293,33.32841
108.94555,32.44835
108.95976,31.2862
108.9787,29.49455
109.0008,27.13509
109.03016,23.73045
109.06836,19.21326
109.08841,16.9465
109.1042,15.25843
109.11998,13.6765
109.13182,12.56831
109.14544,11.38267
109.15688,10.46233
109.16832,9.61304
109.17977,8.83501
109.18835,8.29791
109.19694,7.80012
109.20552,7.34089
109.2141,6.91953
109.22269,6.53507
109.23127,6.18663
109.23926,5.89358
109.24725,5.6301
109.25524,5.39536
109.26323,5.18865
109.27123,5.00927
109.27922,4.85665
109.28721,4.7303
109.2952,4.62987
109.30319,4.55506
109.31118,4.50582
109.32026,4.48092
109.32401,4.48034
109.3315,4.49638
109.339,4.53569
109.3465,4.5988
109.354,4.6864
109.3615,4.79926
109.36899,4.93837
109.37649,5.10478
109.38399,5.2998
109.39149,5.52471
109.39899,5.78107
109.40648,6.07042
109.41398,6.3946
109.42148,6.75532
109.42898,7.15458
109.43648,7.59427
109.44318,8.02379
109.44989,8.48877
109.4566,8.99081
109.46331,9.53129
109.47002,10.11185
109.47673,10.73372
109.48679,11.74723
109.49686,12.86126
109.50692,14.07975
109.51698,15.40559
109.52704,16.84159
109.53711,18.38867
109.54776,20.14843
109.5596,22.24878
109.57144,24.49781
109.58328,26.88793
109.59906,30.2759
109.61327,33.49559
109.63221,37.98117
109.68115,49.89115
109.70325,54.98271
109.72298,59.1205
109.73955,62.17801
109.75247,64.23673
109.76405,65.80912
109.77691,67.22202
109.79272,68.44461
109.80713,69.04024
109.81457,69.14915
109.82921,68.96662
109.8453,68.16752
109.85656,67.24852
109.86969,65.82305
109.88236,64.11397
109.89597,61.94875
109.91286,58.85106
109.92787,55.78678
109.9457,51.86688
109.98558,42.55982
110.01232,36.36642
110.03015,32.43096
110.04352,29.62773
110.05962,26.45443
110.07125,24.30955
110.08326,22.23413
110.09527,20.30345
110.10728,18.51805
110.11629,17.27349
110.12469,16.18483
110.13548,14.8847
110.14627,13.69165
110.15706,12.60063
110.16786,11.60596
110.17865,10.70159
110.18944,9.88127
110.20023,9.13862
110.20844,8.62163
110.21688,8.13004
110.22533,7.67625
110.23378,7.25753
110.24504,6.74904
110.2563,6.29197
110.26756,5.88071
110.27882,5.51012
110.29008,5.17556
110.29973,4.91407
110.31182,4.61626
110.3239,4.34717
110.33598,4.10321
110.34807,3.88123
110.36015,3.67854
110.37221,3.49317
110.38426,3.32273
110.40235,3.09146
110.42043,2.88545
110.43852,2.70104
110.4566,2.53537
110.47323,2.39757
110.48986,2.27219
110.50649,2.15799
110.52944,2.01681
110.5509,1.9002
110.5736,1.79111
110.59629,1.69514
110.61687,1.61827
110.63745,1.55013
110.65803,1.48996
110.67861,1.43712
110.69919,1.39106
110.72268,1.34624
110.74763,1.30715
110.77257,1.2764
110.79752,1.25366
110.82246,1.23877
110.8477,1.23159
110.85631,1.23095
110.88269,1.2348
110.91016,1.24824
110.93762,1.2717
110.96086,1.29983
110.98199,1.33256
111.00312,1.37282
111.02424,1.42162
111.04537,1.48042
111.05946,1.52613
111.07565,1.58627
111.09185,1.65592
111.10805,1.73686
111.1202,1.8063
111.13073,1.87346
111.14369,1.96628
111.15467,2.05494
111.16819,2.17845
111.18172,2.32015
111.19098,2.42909
111.20048,2.55213
111.20999,2.6876
111.2195,2.83667
111.22901,3.00055
111.23851,3.18051
111.24802,3.37787
111.25753,3.59396
111.2658,3.79835
111.27637,4.0828
111.28693,4.39537
111.2975,4.73778
111.30806,5.11173
111.31862,5.51868
111.32919,5.96012
111.33975,6.43698
111.35031,6.95014
111.36088,7.49999
111.37144,8.08666
111.38553,8.92539
111.39961,9.82644
111.41722,11.03406
111.43764,12.53286
111.46299,14.5002
111.50948,18.18284
111.53383,19.99744
111.54903,21.03665
111.56242,21.87194
111.57581,22.61719
111.59303,23.4225
111.61024,24.03383
111.62674,24.42045
111.64181,24.59348
111.64917,24.61405
111.66237,24.54513
111.67863,24.27563
111.69058,23.9514
111.7078,23.30739
111.72502,22.47215
111.74319,21.40999
111.76328,20.06005
111.78049,18.79182
111.80727,16.6939
111.84948,13.32586
111.86974,11.77785
111.88325,10.79419
111.89927,9.68933
111.91317,8.79147
111.92707,7.95429
111.94097,7.17993
111.95024,6.69918
111.9595,6.24675
111.97011,5.76301
111.97908,5.38228
111.98804,5.02668
111.99701,4.69533
112.00598,4.38751
112.01495,4.1022
112.02391,3.83842
112.03288,3.59509
112.04185,3.37118
112.05081,3.16555
112.05978,2.97717
112.06994,2.78305
112.0801,2.60812
112.09027,2.45088
112.10043,2.30992
112.11059,2.18387
112.12075,2.07151
112.13092,1.97167
112.14108,1.88329
112.15124,1.80539
112.1614,1.73712
112.17157,1.67772
112.18173,1.62652
112.19189,1.58297
112.20205,1.54661
112.21222,1.51708
112.22238,1.49411
112.23583,1.47354
112.24928,1.46407
112.25376,1.46341
112.26721,1.4691
112.28066,1.48682
112.29411,1.51746
112.30487,1.5521
112.31563,1.59656
112.32639,1.65177
112.33715,1.71876
112.34791,1.79873
112.35598,1.86798
112.36405,1.94585
112.37212,2.03297
112.38018,2.12998
112.38826,2.23763
112.39632,2.35659
112.40439,2.48762
112.41246,2.63146
112.42053,2.78891
112.4286,2.9607
112.43667,3.14762
112.44474,3.35036
112.45281,3.56972
112.46088,3.80628
112.46939,4.07503
112.47876,4.39517
112.48814,4.74104
112.49752,5.11317
112.5069,5.512
112.51628,5.93762
112.52878,6.54682
112.54129,7.20258
112.55379,7.90304
112.5663,8.64513
112.57946,9.46688
112.59921,10.76363
112.65975,14.91987
112.68207,16.36131
112.69898,17.35954
112.7132,18.11322
112.72741,18.77281
112.7411,19.30644
112.7569,19.78465
112.77164,20.0876
112.78749,20.25099
112.79447,20.26847
112.80955,20.1923
112.82219,20.01027
112.83482,19.72428
112.84956,19.26665
112.86641,18.59462
112.88221,17.83855
112.90195,16.75399
112.91643,15.88366
112.94996,13.73224
112.98249,11.62594
113.00385,10.31729
113.01808,9.50087
113.03261,8.72513
113.04713,8.01448
113.05681,7.5796
113.0665,7.17713
113.07618,6.80798
113.08586,6.47255
113.09554,6.17107
113.10601,5.88317
113.11555,5.65488
113.12509,5.45858
113.13463,5.29358
113.14417,5.15904
113.15371,5.05402
113.16325,4.97748
113.17279,4.92826
113.18325,4.90429
113.18895,4.90388
113.20034,4.92844
113.21173,4.98496
113.22312,5.07115
113.23451,5.18468
113.2459,5.32314
113.26299,5.57231
113.2778,5.82281
113.29602,6.16661
113.32336,6.73371
113.36892,7.72462
113.39626,8.28546
113.41591,8.64752
113.43556,8.96111
113.45436,9.20561
113.47144,9.3739
113.48853,9.48587
113.50675,9.53954
113.51473,9.54109
113.52953,9.5083
113.54434,9.42953
113.55972,9.30039
113.5751,9.12536
113.59048,8.90761
113.61269,8.5259
113.63319,8.11411
113.6537,7.658
113.68787,6.83468
113.74254,5.47985
113.76988,4.83745
113.78811,4.43454
113.80593,4.06413
113.82375,3.7193
113.84157,3.40128
113.8594,3.11053
113.87128,2.93173
113.88742,2.70764
113.90021,2.54503
113.91301,2.39506
113.9258,2.25717
113.93859,2.13069
113.95138,2.01497
113.96417,1.90928
113.97696,1.81295
113.98975,1.72528
114.00254,1.64561
114.0196,1.55068
114.03623,1.46928
114.05286,1.39766
114.06948,1.33466
114.08611,1.27925
114.10274,1.23049
114.11937,1.18756
114.14431,1.13254
114.16798,1.08906
114.191,1.05351
114.21402,1.02352
114.23926,0.99604
114.26417,0.97365
114.29959,0.94876
114.33116,0.93278
114.36274,0.92248
114.39431,0.9182
114.42589,0.92085
114.44693,0.92724
114.47238,0.9411
114.49476,0.96017
114.50968,0.97729
114.5246,0.99866
114.53951,1.02502
114.55443,1.05725
114.56935,1.09641
114.58297,1.13922
114.59528,1.18467
114.6076,1.23743
114.61991,1.29846
114.63223,1.36886
114.64454,1.44979
114.65378,1.51815
114.66301,1.59369
114.67225,1.67699
114.68302,1.78479
114.69457,1.914
114.70611,2.05856
114.71766,2.21967
114.7292,2.39843
114.74075,2.59594
114.75229,2.81315
114.76384,3.0509
114.77538,3.30982
114.78693,3.59036
114.79847,3.89264
114.80854,4.17389
114.82363,4.62595
114.83873,5.11242
114.85383,5.63041
114.87396,6.36234
114.90267,7.46218
114.93582,8.7497
114.95477,9.45763
114.97135,10.04034
114.98556,10.50154
115.00332,11.01493
115.01871,11.39237
115.03292,11.67727
115.04949,11.92512
115.06565,12.07324
115.08053,12.1251
115.08218,12.1258
115.0967,12.08868
115.11048,11.98267
115.12371,11.81849
115.13693,11.59671
115.15163,11.28823
115.16927,10.84213
115.19132,10.18968
115.21557,9.38647
115.27379,7.34882
115.29616,6.6121
115.31263,6.10939
115.3291,5.64841
115.34008,5.36702
115.35106,5.10786
115.36204,4.87184
115.37229,4.67301
115.38181,4.50723
115.3927,4.34001
115.40496,4.18044
115.41722,4.05112
115.42948,3.95165
115.44174,3.8815
115.454,3.83998
